"Species","Fisheries","Aquaculture","Aquarium","Game fish","Bait","Ui","Non uses"
"Tramitichromis lituris",1,0,1,0,0,0.26490292059582,0
"Tramitichromis trilineatus",1,0,1,0,0,0.0838370630103457,0
"Tramitichromis variabilis",1,0,1,0,0,0.472739848633495,0
"Travancoria elongata",0,0,0,0,0,0.459528559736831,1
"Travancoria jonesi",0,0,1,0,0,0.265889790806936,0
"Trematocara caparti",0,0,0,0,0,0.43721722454489,1
"Trematocara kufferathi",0,0,0,0,0,0.104394919223509,1
"Trematocara macrostoma",0,0,0,0,0,0.493996377979663,1
"Trematocara marginatum",0,0,0,0,0,0.245173946324933,1
"Trematocara nigrifrons",0,0,0,0,0,0.104394919223509,1
"Trematocara stigmaticum",0,0,0,0,0,0.257264871208326,1
"Trematocara unimaculatum",0,0,0,0,0,0.415649874062387,1
"Trematocara variabile",0,0,0,0,0,0.54799233818755,1
"Trematocara zebra",0,0,0,0,0,0.302624271258658,1
"Trematocranus labifer",1,0,1,0,0,0.204201262961943,0
"Trematocranus microstoma",1,0,1,0,0,0.0884780171428502,0
"Trematocranus placodon",1,0,1,0,0,0.252157419488269,0
"Triacanthus biaculeatus",0,0,0,0,0,0.0511596134544371,1
"Tribolodon brandtii",0,0,0,0,0,0.297649144428796,1
"Tribolodon hakonensis",0,0,0,0,0,0.114336801489415,1
"Tribolodon sachalinensis",0,0,0,0,0,0.205368164314255,1
"Trichiurus lepturus",0,0,0,0,0,0.0442267228157991,1
"Trichogaster chuna",0,0,1,0,0,0.436585131646027,0
"Trichogaster fasciata",0,0,0,0,0,0.348519892311704,1
"Trichogaster labiosa",1,0,1,0,0,0.304605621804414,0
"Trichogaster lalius",1,0,1,0,0,0.33311271621028,0
"Trichogaster microlepis",0,0,0,0,0,0.403951810347811,1
"Trichomycterus aguarague",0,0,0,0,0,0.377529690110153,1
"Trichomycterus albinotatus",0,0,0,0,0,0.59323551147586,1
"Trichomycterus alternatus",0,0,0,0,0,0.247379226688425,1
"Trichomycterus alterus",0,0,0,0,0,0.400806229246649,1
"Trichomycterus areolatus",0,0,0,0,0,0.344941928324132,1
"Trichomycterus auroguttatus",0,0,0,0,0,0.17581323387961,1
"Trichomycterus barbouri",0,0,0,0,0,0.177577833483248,1
"Trichomycterus bogotensis",0,0,0,0,0,0.2842966028912,1
"Trichomycterus bomboizanus",0,0,0,0,0,0.0973546144079212,1
"Trichomycterus borellii",0,0,0,0,0,0.461690038824693,1
"Trichomycterus boylei",0,0,0,0,0,0.479781797685307,1
"Trichomycterus brasiliensis",0,0,0,0,0,0.439589223643512,1
"Trichomycterus caliensis",0,0,0,0,0,0.122006311367894,1
"Trichomycterus candidus",0,0,0,0,0,0.0559153179864637,1
"Trichomycterus castroi",0,0,0,0,0,0.116323271868405,1
"Trichomycterus celsae",0,0,0,0,0,0.670869382014087,1
"Trichomycterus chaberti",0,0,0,0,0,0.399853490149234,1
"Trichomycterus chapmani",0,0,0,0,0,0.0970030898053278,1
"Trichomycterus chiltoni",0,0,0,0,0,0.433998094363929,1
"Trichomycterus chungaraensis",0,0,0,0,0,0.116744692877669,1
"Trichomycterus concolor",0,0,0,0,0,0.460567948730515,1
"Trichomycterus conradi",0,0,0,0,0,0.308745315555436,1
"Trichomycterus corduvensis",0,0,0,0,0,0.558711196481883,1
"Trichomycterus davisi",0,0,0,0,0,0.210538497814541,1
"Trichomycterus diabolus",0,0,0,0,0,0.665281912916027,1
"Trichomycterus dispar",0,0,0,0,0,0.215248602824955,1
"Trichomycterus dorsostriatum",0,0,0,0,0,0.152393824000055,1
"Trichomycterus duellmani",0,0,0,0,0,0.122006311367894,1
"Trichomycterus fassli",0,0,0,0,0,0.178125206030913,1
"Trichomycterus gabrieli",0,0,0,0,0,0.0775235684354289,1
"Trichomycterus goeldii",0,0,0,0,0,0.220644651938625,1
"Trichomycterus guianense",0,0,0,0,0,0.282749626105813,1
"Trichomycterus hasemani",0,0,0,0,0,0.122548126971869,1
"Trichomycterus heterodontus",0,0,0,0,0,0.210446074620288,1
"Trichomycterus immaculatus",0,0,0,0,0,0.198882944519828,1
"Trichomycterus itacarambiensis",0,0,0,0,0,0.122548126971869,1
"Trichomycterus itatiayae",0,0,0,0,0,0.226758337971385,1
"Trichomycterus johnsoni",0,0,0,0,0,0.523038155491372,1
"Trichomycterus knerii",0,0,0,0,0,0.214434108394315,1
"Trichomycterus latidens",0,0,0,0,0,0.0755090557500277,1
"Trichomycterus latistriatus",0,0,0,0,0,0.135213330519766,1
"Trichomycterus laucaensis",0,0,0,0,0,0.178125206030913,1
"Trichomycterus lewi",0,0,0,0,0,0.147387214540909,1
"Trichomycterus megantoni",0,0,0,0,0,0.427033356438171,1
"Trichomycterus migrans",0,0,0,0,0,0.64083268954798,1
"Trichomycterus mimonha",0,0,0,0,0,0.545903832056997,1
"Trichomycterus mirissumba",0,0,0,0,0,0.0548781242789795,1
"Trichomycterus mondolfi",0,0,0,0,0,0.352802765103736,1
"Trichomycterus nigromaculatus",0,0,0,0,0,0.178360002726031,1
"Trichomycterus paolence",0,0,0,0,0,0.286266698418481,1
"Trichomycterus paquequerense",0,0,0,0,0,0.129273679966438,1
"Trichomycterus pseudosilvinichthys",0,0,0,0,0,0.0559153179864637,1
"Trichomycterus punctatissimus",0,0,0,0,0,0.0848684992465261,1
"Trichomycterus regani",0,0,0,0,0,0.108804083563491,1
"Trichomycterus reinhardti",0,0,0,0,0,0.0970030898053278,1
"Trichomycterus retropinnis",0,0,0,0,0,0.28517781925729,1
"Trichomycterus rivulatus",0,0,0,0,0,0.351078064264975,1
"Trichomycterus roigi",0,0,0,0,0,0.220644651938625,1
"Trichomycterus santaeritae",0,0,0,0,0,0.229273692909017,1
"Trichomycterus spegazzinii",0,0,0,0,0,0.261468665912973,1
"Trichomycterus spilosoma",0,0,0,0,0,0.215248602824955,1
"Trichomycterus stawiarski",0,0,0,0,0,0.137119389948194,1
"Trichomycterus stellatus",0,0,0,0,0,0.0310000772333808,1
"Trichomycterus straminius",0,0,0,0,0,0.231011292709845,1
"Trichomycterus striatus",0,0,0,0,0,0.101894502721499,1
"Trichomycterus taczanowskii",0,0,0,0,0,0.0973546144079212,1
"Trichomycterus taenia",0,0,0,0,0,0.15545526703106,1
"Trichomycterus taeniops",0,0,0,0,0,0.128857276299199,1
"Trichomycterus tenuis",0,0,0,0,0,0.116744692877669,1
"Trichomycterus tiraquae",0,0,0,0,0,0.300960392637914,1
"Trichomycterus transandianus",0,0,0,0,0,0.0548781242789795,1
"Trichomycterus trefauti",0,0,0,0,0,0.443516377542176,1
"Trichomycterus triguttatus",0,0,0,0,0,0.162961970216989,1
"Trichomycterus unicolor",0,0,0,0,0,0.137119389948194,1
"Trichomycterus variegatus",0,0,0,0,0,0.330217256339027,1
"Trichomycterus venulosus",0,0,0,0,0,0.183210310231382,1
"Trichomycterus vermiculatus",0,0,0,0,0,0.221925416468297,1
"Trichomycterus vittatus",0,0,0,0,0,0.0310000772333808,1
"Trichomycterus weyrauchi",0,0,0,0,0,0.0755090557500277,1
"Trichomycterus zonatus",0,0,0,0,0,0.106721679443022,1
"Trichonotus setiger",0,0,0,0,0,0.268455532996133,1
"Trichopodus leerii",1,1,1,0,0,0.125841221586813,0
"Trichopodus pectoralis",1,1,0,0,0,0.503165635181579,0
"Trichopodus trichopterus",0,1,1,0,0,0.255915702730385,0
"Trichopsis pumila",1,0,1,0,0,0.143350508774059,0
"Trichopsis schalleri",1,0,1,0,0,0.258322879326865,0
"Trichopsis vittata",1,0,1,0,0,0.263323402140314,0
"Tricuspidalestes caeruleus",0,0,0,0,0,0.291395483167032,1
"Tridensimilis brevis",0,0,0,0,0,0.271092457410241,1
"Tridensimilis venezuelae",0,0,0,0,0,0.507446339712468,1
"Tridentiger barbatus",0,0,0,0,0,0.0565217289311493,1
"Tridentiger bifasciatus",0,0,0,0,0,0.618929728154794,1
"Tridentiger brevispinis",1,0,0,0,0,0.410188566495273,0
"Tridentiger obscurus",0,0,0,0,0,0.312856546524803,1
"Tridentiger trigonocephalus",0,0,0,0,0,0.0268154758276292,1
"Tridentopsis cahuali",0,0,0,0,0,0.0567064840069406,1
"Tridentopsis pearsoni",0,0,0,0,0,0,1
"Tridentopsis tocantinsi",0,0,0,0,0,0,1
"Triglachromis otostigma",1,0,1,0,0,0.127478937586484,0
"Trigonectes aplocheiloides",0,0,0,0,0,0.216979315525173,1
"Trigonectes balzanii",1,0,1,0,0,0.543579784582697,0
"Trigonectes macrophthalmus",0,0,0,0,0,0,1
"Trigonectes rogoaguae",0,0,0,0,0,0.214396596787955,1
"Trigonectes rubromarginatus",0,0,0,0,0,0.0095743699123513,1
"Trigonectes strigabundus",0,0,0,0,0,0,1
"Trigonopoma gracile",0,0,0,0,0,0.283132024931115,1
"Trigonopoma pauciperforatum",1,0,1,0,0,0.364586792155566,0
"Trigonostigma espei",1,0,1,0,0,0.293881817312486,0
"Trigonostigma heteromorpha",1,0,1,0,0,0.224366108935589,0
"Trigonostigma somphongsi",0,0,0,0,0,0.319341981317818,1
"Trinectes maculatus",0,0,0,0,0,0.134227133593036,1
"Triplophysa aliensis",0,0,0,0,0,0.185301684356144,1
"Triplophysa alticeps",0,0,0,0,0,0.105425287696495,1
"Triplophysa angeli",0,0,0,0,0,0.12505340571696,1
"Triplophysa bleekeri",0,0,0,0,0,0.175338268555286,1
"Triplophysa bombifrons",0,0,0,0,0,0.0612988439818485,1
"Triplophysa brachyptera",0,0,0,0,0,0.134664640483804,1
"Triplophysa brevicauda",0,0,0,0,0,0.0847672571052055,1
"Triplophysa cakaensis",0,0,0,0,0,0.0789627204719929,1
"Triplophysa chondrostoma",0,0,0,0,0,0.0353831501872406,1
"Triplophysa choprai",0,0,0,0,0,0.0214435041139328,1
"Triplophysa daqiaoensis",0,0,0,0,0,0.0699652764487789,1
"Triplophysa dorsalis",1,0,1,0,0,0.231028993543618,0
"Triplophysa gracilis",0,0,0,0,0,0.130125295401371,1
"Triplophysa grahami",0,0,0,0,0,0.185301684356144,1
"Triplophysa griffithii",0,0,0,0,0,0.0366906763624313,1
"Triplophysa kashmirensis",0,0,0,0,0,0.384213321177916,1
"Triplophysa labiata",1,0,0,0,0,0.214341189925748,0
"Triplophysa ladacensis",0,0,0,0,0,0.27699504116151,1
"Triplophysa leptosoma",0,0,0,0,0,0.240867531421101,1
"Triplophysa markehenensis",0,0,0,0,0,0.112063989749271,1
"Triplophysa marmorata",0,0,0,0,0,0.265594420204957,1
"Triplophysa microphthalma",0,0,0,0,0,0.339727470884964,1
"Triplophysa microps",0,0,0,0,0,0.118699633918087,1
"Triplophysa minuta",0,0,0,0,0,0.0620882657284961,1
"Triplophysa ninglangensis",0,0,0,0,0,0.134558727535218,1
"Triplophysa obscura",0,0,0,0,0,0.112063989749271,1
"Triplophysa orientalis",0,0,0,0,0,0.325887008623694,1
"Triplophysa pappenheimi",0,0,0,0,0,0.0610348924708354,1
"Triplophysa pseudoscleroptera",0,0,0,0,0,0.240867531421101,1
"Triplophysa robusta",0,0,0,0,0,0.325901185663874,1
"Triplophysa rotundiventris",0,0,0,0,0,0.0859926643412511,1
"Triplophysa scleroptera",0,0,0,0,0,0.393327076245514,1
"Triplophysa shehensis",0,0,0,0,0,0.112299056256401,1
"Triplophysa siluroides",0,0,0,0,0,0.214939939644595,1
"Triplophysa stenura",0,0,0,0,0,0.35431628002235,1
"Triplophysa stewarti",0,0,0,0,0,0.609425137545785,1
"Triplophysa stoliczkai",0,0,0,0,0,0.319680529709238,1
"Triplophysa strauchii",0,0,0,0,0,0.15811444586869,1
"Triplophysa tenuicauda",0,0,0,0,0,0.025358891685456,1
"Triplophysa tenuis",1,0,0,0,0,0.0214435041139328,0
"Triplophysa tibetana",0,0,0,0,0,0.180860103764755,1
"Triplophysa wuweiensis",0,0,0,0,0,0.0858540487102676,1
"Triplophysa xichangensis",0,0,0,0,0,0.293038762114758,1
"Triplophysa yasinensis",0,0,0,0,0,0.159892044133883,1
"Triplophysa zamegacephala",0,0,0,0,0,0.225626627927632,1
"Triportheus albus",0,0,0,0,0,0.614262232920675,1
"Triportheus angulatus",0,0,0,0,1,0.583285306033399,0
"Triportheus brachipomus",0,0,0,0,0,0.47603115250701,1
"Triportheus culter",0,0,0,0,0,0.694633044664548,1
"Triportheus curtus",0,0,0,0,0,0.443967147120697,1
"Triportheus elongatus",1,0,1,0,0,0.694633044664548,0
"Triportheus guentheri",0,0,0,0,0,0.323723083843726,1
"Triportheus magdalenae",0,0,0,0,0,0.35894085632436,1
"Triportheus nematurus",0,0,0,0,0,0.615376977701153,1
"Triportheus paranensis",0,0,0,0,0,0.527156187897465,1
"Triportheus pictus",1,0,1,0,0,0.443967147120697,0
"Triportheus rotundatus",1,0,1,0,0,0.503214010745199,0
"Triportheus trifurcatus",0,0,0,0,0,0.527156187897465,1
"Troglocyclocheilus khammouanensis",0,0,0,0,0,0.169409235914167,1
"Trogloglanis pattersoni",0,0,0,0,0,0.200114385066703,1
"Tropheops lucerna",1,0,1,0,0,0.196695581287299,0
"Tropheops macrophthalmus",1,0,1,0,0,0.126044115650812,0
"Tropheops microstoma",1,0,1,0,0,0.240334757751568,0
"Tropheops modestus",0,0,0,0,0,0.156002210095718,1
"Tropheops novemfasciatus",1,0,1,0,0,0.114263714460417,0
"Tropheops tropheops",1,0,1,0,0,0.0279321840384424,0
"Tropheus annectens",0,0,1,0,0,0,0
"Tropheus brichardi",1,0,1,0,0,0.517678717712054,0
"Tropheus duboisi",0,0,1,0,0,0.348725112857685,0
"Tropheus kasabae",1,0,1,0,0,0,0
"Tropheus moorii",1,0,1,0,0,0.390174064295018,0
"Tropheus polli",0,0,1,0,0,0.430711287299058,0
"Tropidophoxinellus alburnoides",0,0,0,0,0,0.250841345781985,1
"Tropidophoxinellus hellenicus",0,0,0,0,0,0.21837202896095,1
"Trypauchen vagina",0,0,0,0,0,0.090730694796195,1
"Tuberoschistura baenzigeri",0,0,0,0,0,0.0758219319674638,1
"Tuberoschistura cambodgiensis",0,0,0,0,0,0.318003609991459,1
"Tucanoichthys tucano",0,0,0,0,0,0.552968128071156,1
"Tylochromis aristoma",0,0,0,0,0,0.137845135233992,1
"Tylochromis bangwelensis",0,0,0,0,0,0.0952322319078533,1
"Tylochromis elongatus",0,0,0,0,0,0.0499006764621062,1
"Tylochromis intermedius",0,0,0,0,0,0.307307705843659,1
"Tylochromis jentinki",0,0,0,0,0,0.460662347265715,1
"Tylochromis labrodon",0,0,0,0,0,0.0144134208692743,1
"Tylochromis lateralis",0,0,0,0,0,0.179667724565162,1
"Tylochromis leonensis",0,0,0,0,0,0.137845135233992,1
"Tylochromis microdon",0,0,0,0,0,0.0468377611943161,1
"Tylochromis mylodon",1,0,0,0,0,0.193049914269524,0
"Tylochromis polylepis",0,0,1,0,0,0.36585941803894,0
"Tylochromis praecox",0,0,0,0,0,0.183250915546675,1
"Tylochromis pulcher",0,0,0,0,0,0.0144134208692743,1
"Tylochromis regani",0,0,0,0,0,0.0468377611943161,1
"Tylochromis robertsi",0,0,0,0,0,0.16605585096397,1
"Tylochromis sudanensis",0,0,0,0,0,0.307624387221608,1
"Tylochromis variabilis",0,0,0,0,0,0.371054121455644,1
"Typhliasina pearsei",0,0,0,0,0,1.33203113112975,1
"Typhlichthys subterraneus",0,0,0,0,0,1.18207104681349,1
"Typhlobarbus nudiventris",0,0,0,0,0,0.628072275202665,1
"Typhlobelus macromycterus",0,0,0,0,0,0.0884801388077237,1
"Typhlobelus ternetzi",0,0,0,0,0,0.162277062706971,1
"Tyrannochromis macrostoma",1,0,1,0,0,0.511553558335893,0
"Tyrannochromis maculiceps",1,0,1,0,0,0.379054592467378,0
"Tyrannochromis nigriventer",0,0,0,0,0,0.369181121720045,1
"Tyrannochromis polyodon",0,0,0,0,0,0.468969652933748,1
"Tyttobrycon dorsimaculatus",0,0,0,0,0,0.224596772486799,1
"Tyttobrycon hamatus",0,0,0,0,0,0.349277470172207,1
"Tyttobrycon spinosus",0,0,0,0,0,0.260394681755905,1
"Tyttobrycon xeruini",0,0,0,0,0,0.315384246635093,1
"Tyttocharax cochui",0,0,0,0,0,0.216036981880801,1
"Tyttocharax madeirae",0,0,0,0,0,0.255453956212693,1
"Tyttocharax tambopatensis",0,0,0,0,0,0.110784038473621,1
"Uaru amphiacanthoides",0,0,1,0,0,0.277967093660318,0
"Uaru fernandezyepezi",0,0,1,0,0,0.268453053899694,0
"Umbra krameri",0,0,1,0,0,0.234343654437806,0
"Umbra limi",1,0,1,0,0,0.189640405596972,0
"Umbra pygmaea",0,0,1,0,0,0.252812159079904,0
"Umbrina canosai",0,0,0,0,0,0.179238788016632,1
"Umbrina cirrosa",0,0,0,0,0,0.135660308988009,1
"Upeneus sulphureus",0,0,0,0,0,0,1
"Upeneus tragula",0,0,0,0,0,0.077366413237035,1
"Upeneus vittatus",0,0,0,0,0,0,1
"Urophycis brasiliensis",0,0,0,0,0,0.0896262237826443,1
"Uropterygius macrocephalus",0,0,0,0,0,0,1
"Utiaritichthys longidorsalis",0,0,0,0,0,0.425367309123436,1
"Utiaritichthys sennaebragai",0,0,0,0,0,0.48718198011249,1
"Vaillantella maassi",0,0,0,0,0,0.642220796567591,1
"Valamugil buchanani",0,0,0,0,0,0.857447249876771,1
"Valamugil robustus",0,0,0,0,0,0.605009072339742,1
"Valamugil speigleri",0,0,0,0,0,0.286275898706928,1
"Valencia hispanica",0,0,1,0,0,0.345271438743168,0
"Valencia letourneuxi",0,0,1,0,0,0.22500073976882,0
"Valenciennea immaculata",0,0,0,0,0,0.230304087279772,1
"Valenciennea muralis",0,0,0,0,0,0.267160387601235,1
"Valenciennea puellaris",0,0,0,0,0,0.452382547840524,1
"Vandellia beccarii",0,0,0,0,0,0.73685011104675,1
"Vandellia cirrhosa",0,0,0,0,0,0.681411347988577,1
"Vandellia sanguinea",0,0,0,0,0,0.101894502721499,1
"Vanmanenia gymnetrus",0,0,0,0,0,0.151897100216375,1
"Vanmanenia hainanensis",0,0,0,0,0,0.168550492371128,1
"Vanmanenia lineata",0,0,0,0,0,0.0842916320104498,1
"Vanmanenia pingchowensis",0,0,0,0,0,0.45622527036225,1
"Vanmanenia serrilineata",0,0,0,0,0,0.225397683349533,1
"Vanmanenia stenosoma",0,0,0,0,0,0.496748245271906,1
"Vanmanenia tetraloba",0,0,0,0,0,0.218311565797348,1
"Vanmanenia xinyiensis",0,0,0,0,0,0.2481742191863,1
"Variabilichromis moorii",1,0,1,0,0,0.230234470271093,0
"Varicorhinus beso",0,0,0,0,0,0.391666061501844,1
"Varicorhinus leleupanus",0,0,0,0,0,0.355382255966425,1
"Varicorhinus maroccanus",0,0,0,0,0,0.108960165959077,1
"Varicorhinus nelspruitensis",0,0,0,0,0,0.163480322210257,1
"Varicorhinus pungweensis",0,0,0,0,0,0.089826479425226,1
"Varicorhinus ruandae",0,0,0,0,0,0.11193894651469,1
"Variichthys lacustris",0,0,0,0,0,0.105343551235055,1
"Variola louti",0,0,0,0,0,0.233326101772396,1
"Verasper variegatus",0,0,0,0,0,0.193946329677082,1
"Vimba melanops",1,0,0,1,0,0.174460358241166,0
"Vimba vimba",0,1,0,1,0,0.220935049288939,0
"Wallago attu",1,0,0,1,0,1.21049798277325,0
"Wallago leerii",1,0,0,0,0,0.333410021220259,0
"Wallago maculatus",1,0,0,0,0,0.358597798437777,0
"Wertheimeria maculata",0,0,0,0,0,0.270951549323135,1
"Xenagoniates bondi",1,0,1,0,0,0.479196232713381,0
"Xenentodon cancila",0,0,0,0,0,2.11856986378476,1
"Xenentodon canciloides",0,0,0,0,0,0.478988322418889,1
"Xenocharax spilurus",0,0,0,0,0,0.191358434292384,1
"Xenochromis hecqui",0,0,1,0,0,0.169466082757261,0
"Xenoclarias eupogon",0,0,0,0,0,0.402664454312331,1
"Xenocyprioides carinatus",0,0,0,0,0,0.388848331295406,1
"Xenocypris davidi",1,0,0,0,0,0.205461352925305,0
"Xenocypris fangi",0,0,0,0,0,0.845380347172163,1
"Xenocypris hupeinensis",0,0,0,0,0,0.248157512401124,1
"Xenocypris macrolepis",1,0,0,0,0,0.165579672780329,0
"Xenocypris yunnanensis",0,0,0,0,0,0.120184057678764,1
"Xenodexia ctenolepis",0,0,0,0,0,0.379636218503136,1
"Xenomystus nigri",0,0,1,0,0,0.355824964915158,0
"Xenoophorus captivus",1,0,1,0,0,0.188652561924967,0
"Xenophallus umbratilis",0,0,0,0,0,0.245739348044291,1
"Xenophysogobio boulengeri",0,0,0,0,0,0.282386786992126,1
"Xenophysogobio nudicorpa",0,0,0,0,0,0.198906812950024,1
"Xenotilapia albini",0,0,0,0,0,0.126332579755396,1
"Xenotilapia bathyphila",1,0,1,0,0,0.596811540433815,0
"Xenotilapia boulengeri",1,0,1,0,0,0.468381079455798,0
"Xenotilapia burtoni",0,0,1,0,0,0.489668601783791,0
"Xenotilapia caudafasciata",1,0,1,0,0,0.402472475538693,0
"Xenotilapia flavipinnis",1,0,1,0,0,0.63494943371004,0
"Xenotilapia leptura",1,0,1,0,0,0.0739809674756963,0
"Xenotilapia longispinis",1,0,1,0,0,0.468381079455798,0
"Xenotilapia melanogenys",0,0,1,0,0,0.288127828342412,0
"Xenotilapia nasus",0,0,0,0,0,0.172158500848072,1
"Xenotilapia nigrolabiata",1,0,1,0,0,0.565585541878333,0
"Xenotilapia ochrogenys",1,0,1,0,0,0.74346112376876,0
"Xenotilapia ornatipinnis",1,0,1,0,0,0.596535690500793,0
"Xenotilapia papilio",0,0,1,0,0,0.0281521952380082,0
"Xenotilapia rotundiventralis",0,0,0,0,0,0.39195676779168,1
"Xenotilapia sima",1,0,1,0,0,0.268174158760969,0
"Xenotilapia spiloptera",0,0,0,0,0,0.416642564514075,1
"Xenotilapia tenuidentata",1,0,1,0,0,0.413874462940084,0
"Xenotoca eiseni",1,0,1,0,0,0.25284049796145,0
"Xenotoca melanosoma",0,0,0,0,0,0.13148813477242,1
"Xenotoca variata",1,0,1,0,0,0.0871758573591702,0
"Xenurobrycon heterodon",0,0,0,0,0,0.455802140053749,1
"Xenurobrycon macropus",0,0,0,0,0,0.735482266234186,1
"Xenurobrycon polyancistrus",0,0,0,0,0,0.735482266234186,1
"Xenurobrycon pteropus",0,0,0,0,0,0.471041379742602,1
"Xiphophorus alvarezi",1,0,1,0,0,0.509276665370976,0
"Xiphophorus birchmanni",0,0,0,0,0,0.149231081905655,1
"Xiphophorus clemenciae",1,0,1,0,0,0.206920189600065,0
"Xiphophorus continens",0,0,0,0,0,0.569898953630631,1
"Xiphophorus cortezi",1,0,1,0,0,0.361228528733035,0
"Xiphophorus couchianus",1,0,1,0,0,0.234795000123927,0
"Xiphophorus gordoni",1,0,1,0,0,0.190822817071419,0
"Xiphophorus hellerii",1,0,1,0,0,0.268383530749772,0
"Xiphophorus maculatus",0,0,1,0,0,0.385349653392696,0
"Xiphophorus malinche",0,0,0,0,0,0.205784143616511,1
"Xiphophorus mayae",0,0,0,0,0,0.168303338452753,1
"Xiphophorus meyeri",1,0,1,0,0,0.183717243005956,0
"Xiphophorus milleri",1,0,1,0,0,0.280166607238721,0
"Xiphophorus montezumae",1,0,1,0,0,0.19257112966446,0
"Xiphophorus multilineatus",0,0,0,0,0,0.184796135284696,1
"Xiphophorus nezahualcoyotl",0,0,0,0,0,0.261792422209117,1
"Xiphophorus nigrensis",1,0,1,0,0,0.253603873168427,0
"Xiphophorus pygmaeus",1,0,1,0,0,0.155127726200345,0
"Xiphophorus variatus",1,0,1,0,0,0.0209057382900663,0
"Xiphophorus xiphidium",0,0,0,0,0,0.229547786456114,1
"Xiurenbagrus xiurenensis",0,0,0,0,0,0.135026391240085,1
"Xyliphius barbatus",0,0,0,0,0,0.123436242170244,1
"Xyliphius lepturus",0,0,0,0,0,0.347579831399453,1
"Xyliphius lombarderoi",0,0,0,0,0,0.247236344487101,1
"Xyliphius magdalenae",0,0,0,0,0,0.546571357909668,1
"Xyliphius melanopterus",0,0,0,0,0,0.329346860696518,1
"Xyrauchen texanus",0,0,0,0,0,0.455108247328001,1
"Yaoshanicus arcus",0,0,0,0,0,0.147709816719079,1
"Yasuhikotakia caudipunctata",0,0,0,0,0,0.363115048666405,1
"Yasuhikotakia eos",1,0,1,0,0,0.316667840359961,0
"Yasuhikotakia lecontei",1,0,1,0,0,0.179645751673156,0
"Yasuhikotakia longidorsalis",0,0,0,0,0,0.410189605374778,1
"Yasuhikotakia modesta",1,0,1,0,0,0.16647188631216,0
"Yasuhikotakia morleti",1,0,1,0,0,0.175193610145167,0
"Yasuhikotakia splendida",0,0,0,0,0,0.316667840359961,1
"Yongeichthys thomasi",0,0,0,0,0,0.352748637563726,1
"Yunnanilus brevis",0,0,0,0,0,0.402470895807353,1
"Yunnanilus nigromaculatus",0,0,0,0,0,0.147928867505,1
"Yunnanilus pleurotaenia",0,0,0,0,0,0.0942028873817816,1
"Yunnanilus sichuanensis",0,0,0,0,0,0.109937458250117,1
"Yuriria alta",0,0,0,0,0,0.176502651379869,1
"Zacco chengtui",0,0,0,0,0,0.288010581826375,1
"Zacco platypus",0,0,0,0,0,0.381734898024736,1
"Zacco taliensis",0,0,0,0,0,0.301235717751276,1
"Zaireichthys camerunensis",0,0,0,0,0,0.233514322487539,1
"Zaireichthys dorae",0,0,0,0,0,0.945625878272374,1
"Zaireichthys flavomaculatus",0,0,0,0,0,0.519960835208834,1
"Zaireichthys mandevillei",0,0,0,0,0,0.171724111941479,1
"Zaireichthys rotundiceps",0,0,0,0,0,0.175165289958479,1
"Zaireichthys zonatus",0,0,0,0,0,0.0739591826117384,1
"Zappa confluentus",0,0,0,0,0,0.458777744699317,1
"Zebrias zebra",0,0,0,0,0,0.0271428410296616,1
"Zenarchopterus alleni",0,0,0,0,0,0.204029427244404,1
"Zenarchopterus dispar",1,0,0,0,0,0.565306263799594,0
"Zenarchopterus ectuntio",1,0,0,0,0,0.993905439934004,0
"Zenarchopterus gilli",0,0,0,0,0,0.612584510471947,1
"Zenarchopterus kampeni",0,0,0,0,0,0.309359194543603,1
"Zenarchopterus striga",0,0,0,0,0,0.35397852850198,1
"Zingel asper",0,0,0,0,0,0.267651994984774,1
"Zingel balcanicus",0,0,0,0,0,0.33580584460949,1
"Zingel streber",0,0,0,0,0,0.274849861332548,1
"Zingel zingel",0,0,0,0,0,0.297239817666677,1
"Zoogoneticus quitzeoensis",1,0,1,0,0,0.0274817975310547,0
"Zosterisessor ophiocephalus",0,0,0,0,0,0.0810963564045033,1
"Zungaro jahu",0,0,0,0,0,0.648256765863323,1
"Zungaro zungaro",0,0,1,1,0,0.450656885421934,0
